name,description,old_price,price,size,quantity_in_stock,category_id,image,age_gender,id,rating
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Kids,108,0.0
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Women,109,0.0
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Men,110,0.0
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XXL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Babies,111,0.0
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XXL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Kids,112,0.0
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XXL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Women,113,0.0
Square Oversized Sunglasses Flat Top Fashion ShadesUV Protection,These Are Perfect For Any Island Vacation!,,350371.0,XXL,1,1,https://m.media-amazon.com/images/I/61DWYJsfOpL._AC_SL1500_.jpg,Men,114,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,S,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Babies,115,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,S,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Kids,116,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,S,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Women,117,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,S,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Men,118,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,M,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Babies,119,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,M,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Kids,120,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,M,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Women,121,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,M,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Men,122,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,L,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Babies,123,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,L,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Kids,124,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,L,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Women,125,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,L,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Men,126,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Babies,127,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Kids,128,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Women,129,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Men,130,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XXL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Babies,131,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XXL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Kids,132,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XXL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Women,133,0.0
Oversized Blue Light Glasses Fashion Square Thick Frames Stylish Non-Prescription Eyewear GRACE,"Trendy oversized square frame clear lens glasses with oversized, thick frames for a modern yet irresistible look.",,413567.0,XXL,1,1,https://m.media-amazon.com/images/I/61J8HsqfRML._AC_SL1500_.jpg,Men,134,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,S,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Babies,135,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,S,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Kids,136,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,S,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Women,137,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,S,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Men,138,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,M,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Babies,139,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,M,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Kids,140,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,M,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Women,141,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,M,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Men,142,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,L,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Babies,143,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,L,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Kids,144,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,L,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Women,145,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,L,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Men,146,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Babies,147,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Kids,148,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Women,149,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Men,150,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XXL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Babies,151,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XXL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Kids,152,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XXL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Women,153,0.0
Rectangle Large Browline Glasses Blue Blocker Anti-Glare UV400 Protection Clear Lens,"ZanyLen blue blocker glasses filter most of harmful blue light from your electronic devices, reducing eye strain, fatigue, and headaches, while improving your sleep quality and productivity.",,950733.0,XXL,1,1,https://m.media-amazon.com/images/I/61CRwun0LsL._AC_SL1500_.jpg,Men,154,0.0
Fashion Lensless Glasses Cute Glasses Frames Vintage Fake Eyeglasses,The charming design and premium materials make these vintage fake eyeglasses the perfect accessory for adding personality to your everyday style.,,603155.0,S,1,1,https://m.media-amazon.com/images/I/51WqSnSLAqL._AC_SL1080_.jpg,Babies,155,0.0
Fashion Lensless Glasses Cute Glasses Frames Vintage Fake Eyeglasses,The charming design and premium materials make these vintage fake eyeglasses the perfect accessory for adding personality to your everyday style.,,603155.0,S,1,1,https://m.media-amazon.com/images/I/51WqSnSLAqL._AC_SL1080_.jpg,Kids,156,0.0
Fashion Lensless Glasses Cute Glasses Frames Vintage Fake Eyeglasses,The charming design and premium materials make these vintage fake eyeglasses the perfect accessory for adding personality to your everyday style.,,603155.0,S,1,1,https://m.media-amazon.com/images/I/51WqSnSLAqL._AC_SL1080_.jpg,Women,157,0.0
Fashion Lensless Glasses Cute Glasses Frames Vintage Fake Eyeglasses,The charming design and premium materials make these vintage fake eyeglasses the perfect accessory for adding personality to your everyday style.,,603155.0,M,1,1,https://m.media-amazon.com/images/I/51WqSnSLAqL._AC_SL1080_.jpg,Babies,158,0.0
Fashion Lensless Glasses Cute Glasses Frames Vintage Fake Eyeglasses,The charming design and premium materials make these vintage fake eyeglasses the perfect accessory for adding personality to your everyday style.,,603155.0,M,1,1,https://m.media-amazon.com/images/I/51WqSnSLAqL._AC_SL1080_.jpg,Kids,159,0.0
Fashion Lensless Glasses Cute Glasses Frames Vintage Fake Eyeglasses,The charming design and premium materials make these vintage fake eyeglasses the perfect accessory for adding personality to your everyday style.,,603155.0,M,1,1,https://m.media-amazon.com/images/I/51WqSnSLAqL._AC_SL1080_.jpg,Women,160,0.0
